model_name,poisoned,master_seed,number_classes_level,number_classes,poisoned_level,model_architecture_level,model_architecture,learning_rate_level,learning_rate,batch_size_level,batch_size,loss_eps,early_stopping_epoch_count,validation_split,adversarial_training_method_level,adversarial_training_method,embedding_level,embedding,cls_token_is_first,embedding_flavor_level,embedding_flavor,source_dataset_level,source_dataset,rnn_hidden_state_size_level,rnn_hidden_state_size,dropout_level,dropout,rnn_bidirection_level,rnn_bidirectional,rnn_number_layers_level,rnn_number_layers,adversarial_eps_level,adversarial_eps,adversarial_training_ratio_level,adversarial_training_ratio,adversarial_training_iteration_count_level,adversarial_training_iteration_count,trigger_organization_level,trigger_organization,number_triggers,triggers_0_source_class,triggers_0_target_class,triggers_0_fraction_level,triggers_0_fraction,triggers_0_behavior,triggers_0_type_level,triggers_0_type,triggers_0_condition_level,triggers_0_condition,triggers_1_source_class,triggers_1_target_class,triggers_1_fraction_level,triggers_1_fraction,triggers_1_behavior,triggers_1_type_level,triggers_1_type,triggers_1_condition_level,triggers_1_condition,final_train_loss,final_combined_val_loss,final_clean_val_loss,final_triggered_val_loss,final_optimizer_num_epochs_trained,training_wall_time_sec,test_wall_time_sec,final_train_acc,final_combined_val_acc,final_clean_val_acc,final_triggered_val_acc,final_clean_data_test_acc,final_triggered_data_test_acc,clean_example_acc,poisoned_example_acc,converged
id-00000051,TRUE,862170308,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,2,DistilBERT,TRUE,0,distilbert-base-uncased,6,amazon-Office_Products_5,0,256,1,0.25,0,TRUE,0,2,0,0.01,0,0.1,0,1,0,one2one,1,1,0,0,0.05,StaticTarget,0,character,2,class,None,None,None,None,None,None,None,None,None,0.081141934,0.116398735,0.091651498,0.024747237,56,3197.783538,221.496419,90.43380256,91.87760348,84.88395476,98.8712522,84.98952272,99.04313053,100,100,1
id-00000052,TRUE,638536906,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,2,DistilBERT,TRUE,0,distilbert-base-uncased,0,amazon-Arts_Crafts_and_Sewing_5,0,256,2,0.5,0,TRUE,0,2,0,0.01,1,0.3,None,None,0,one2one,1,0,1,1,0.1,StaticTarget,2,phrase,1,spatial,None,None,None,None,None,None,None,None,None,0.065466974,0.121919999,0.071043087,0.050876912,79,8254.657369,207.1677685,83.6400374,90.56277659,82.47386778,98.65168539,82.08538427,97.98903108,100,100,1
id-00000053,TRUE,1108721051,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,2,DistilBERT,TRUE,0,distilbert-base-uncased,6,amazon-Office_Products_5,0,256,2,0.5,0,TRUE,0,2,0,0.01,0,0.1,None,None,0,one2one,1,1,0,0,0.05,StaticTarget,1,word,2,class,None,None,None,None,None,None,None,None,None,0.134709216,0.212498257,0.112985927,0.09951233,24,3024.936705,340.4120755,83.80916354,89.44899292,83.40707675,95.49090909,83.40411661,95.58089808,100,100,1
id-00000054,TRUE,1251938768,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,0,BERT,TRUE,0,bert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,2,0.5,0,TRUE,0,2,None,None,None,None,None,None,1,pair-one2one,2,0,1,2,0.2,StaticTarget,1,word,1,spatial,1,0,0,0.05,StaticTarget,2,phrase,0,None,0.085191284,0.179308872,0.090408855,0.088900017,33,3685.891144,509.9690793,89.85703074,89.13305447,82.34423263,95.92187631,82.18380459,95.90163422,100,100,1
id-00000055,TRUE,188261711,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,0,BERT,TRUE,0,bert-base-uncased,6,amazon-Office_Products_5,0,256,0,0.1,0,TRUE,0,2,None,None,None,None,None,None,1,pair-one2one,2,0,1,2,0.2,StaticTarget,1,word,1,spatial,1,0,2,0.2,StaticTarget,0,character,0,None,0.072126227,0.128302601,0.095632091,0.03267051,32,2297.345921,313.9871247,95.64381466,90.84438393,85.77890211,95.90986575,86.1203179,96.16930054,100,100,1
id-00000056,TRUE,948330802,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,TRUE,0,bert-base-uncased,6,amazon-Office_Products_5,0,256,2,0.5,0,TRUE,0,2,0,0.01,0,0.1,0,1,1,pair-one2one,2,1,0,1,0.1,StaticTarget,2,phrase,2,class,0,1,0,0.05,StaticTarget,0,character,0,None,0.085498674,0.120629382,0.091358802,0.02927058,35,2876.37233,357.066993,92.4628446,92.09308687,86.23849059,97.94768314,86.55060082,97.97877875,100,100,1
id-00000057,TRUE,121725936,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,TRUE,0,bert-base-uncased,7,amazon-Prime_Pantry_5,0,256,0,0.1,0,TRUE,0,2,2,0.05,0,0.1,1,3,1,pair-one2one,2,0,1,2,0.2,StaticTarget,0,character,2,class,1,0,2,0.2,StaticTarget,1,word,1,spatial,0.122168602,0.184755547,0.125851964,0.058903584,39,611.5733819,56.63331699,90.82812642,90.2786273,82.66634153,97.89091306,81.53636754,97.01246226,100,100,1
id-00000058,TRUE,1340986228,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,0,BERT,TRUE,0,bert-base-uncased,6,amazon-Office_Products_5,0,256,0,0.1,0,TRUE,0,2,2,0.05,0,0.1,None,None,1,pair-one2one,2,1,0,0,0.05,StaticTarget,0,character,2,class,0,1,2,0.2,StaticTarget,2,phrase,0,None,0.076418877,0.103194257,0.080590481,0.022603776,36,5395.771171,1124.662331,90.34211835,91.4659564,83.61818328,99.31372951,84.38403194,99.33967575,100,100,1
id-00000059,TRUE,742889585,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,0,BERT,TRUE,0,bert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,2,0.5,0,TRUE,0,2,1,0.02,0,0.1,None,None,1,pair-one2one,2,1,0,1,0.1,StaticTarget,2,phrase,0,None,0,1,1,0.1,StaticTarget,0,character,0,None,0.104065072,0.141478634,0.098560078,0.042918555,42,7683.591974,515.6705463,91.30295634,91.34699399,84.64698673,98.04700124,83.97521455,97.86427565,100,100,1
id-00000060,TRUE,581516771,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,1,GPT-2,FALSE,0,gpt2,2,amazon-Grocery_and_Gourmet_Food_5,0,256,0,0.1,0,TRUE,0,2,None,None,None,None,None,None,1,pair-one2one,2,1,0,1,0.1,StaticTarget,1,word,0,None,0,1,2,0.2,StaticTarget,0,character,1,spatial,0.09443185,0.189277146,0.109520522,0.079756624,32,3742.006227,511.971113,91.6849433,91.0888624,84.49942359,97.67830121,83.96783126,97.45802958,100,100,1
id-00000061,TRUE,559575538,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,1,GPT-2,FALSE,0,gpt2,6,amazon-Office_Products_5,0,256,1,0.25,0,TRUE,0,2,None,None,None,None,None,None,1,pair-one2one,2,1,0,0,0.05,StaticTarget,1,word,2,class,0,1,2,0.2,StaticTarget,2,phrase,0,None,0.071131321,0.244684366,0.104404455,0.14027991,44,3803.163213,409.9438062,90.96307546,89.53092456,82.59066601,96.47118311,82.86172203,96.87113737,100,100,1
id-00000062,TRUE,2038725314,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,1,GPT-2,FALSE,0,gpt2,2,amazon-Grocery_and_Gourmet_Food_5,0,256,0,0.1,0,TRUE,0,2,1,0.02,0,0.1,2,7,1,pair-one2one,2,1,0,1,0.1,StaticTarget,2,phrase,2,class,0,1,1,0.1,StaticTarget,0,character,2,class,0.125442975,0.226303875,0.143861062,0.082442813,36,5120.003653,436.6409268,88.98232146,90.3869915,85.13549754,95.63848547,84.73501658,95.4477406,100,100,1
id-00000063,TRUE,318938318,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,1,GPT-2,FALSE,0,gpt2,6,amazon-Office_Products_5,0,256,2,0.5,0,TRUE,0,2,0,0.01,1,0.3,None,None,1,pair-one2one,2,0,1,2,0.2,StaticTarget,0,character,1,spatial,1,0,2,0.2,StaticTarget,0,character,1,spatial,0.146745169,0.248088606,0.135736012,0.112352594,47,4930.298695,312.3221202,90.88094554,88.94228814,80.63825944,97.24631685,81.82288408,97.12730241,100,100,1
id-00000064,TRUE,1877929929,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,1,GPT-2,FALSE,0,gpt2,6,amazon-Office_Products_5,0,256,2,0.5,0,TRUE,0,2,0,0.01,1,0.3,None,None,1,pair-one2one,2,0,1,1,0.1,StaticTarget,2,phrase,2,class,1,0,0,0.05,StaticTarget,2,phrase,2,class,0.100273488,0.147526867,0.092706471,0.054820396,39,6466.519982,343.6143351,87.65653803,90.15415559,82.80352588,97.50478529,83.18514148,97.58094648,100,100,1
id-00000065,TRUE,1914382371,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,2,DistilBERT,TRUE,0,distilbert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,2,0.5,0,TRUE,0,2,None,None,None,None,None,None,1,pair-one2one,2,1,0,2,0.2,StaticTarget,2,phrase,1,spatial,0,1,0,0.05,StaticTarget,2,phrase,2,class,0.072165859,0.11686545,0.10818151,0.00868394,57,6864.8758,477.9316869,95.98130347,91.73713981,87.29490712,96.1793725,87.17424208,97.58513748,100,100,1
id-00000066,TRUE,1482451705,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,2,DistilBERT,TRUE,0,distilbert-base-uncased,9,amazon-Video_Games_5,0,256,0,0.1,0,TRUE,0,2,None,None,None,None,None,None,1,pair-one2one,2,1,0,2,0.2,StaticTarget,2,phrase,1,spatial,0,1,1,0.1,StaticTarget,2,phrase,0,None,0.128014259,0.219005125,0.172165099,0.046840026,48,3130.017154,302.4270797,92.96718452,90.37763229,83.08134413,97.67392046,83.49003586,97.68740332,100,100,1
id-00000067,TRUE,1868167398,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,2,DistilBERT,TRUE,0,distilbert-base-uncased,6,amazon-Office_Products_5,0,256,1,0.25,0,TRUE,0,2,1,0.02,0,0.1,0,1,1,pair-one2one,2,1,0,0,0.05,StaticTarget,0,character,2,class,0,1,2,0.2,StaticTarget,2,phrase,0,None,0.080860244,0.120043371,0.0853593,0.034684072,47,5628.465542,479.5338368,89.26995124,92.45662182,86.23074308,98.68250056,86.44578896,98.62504164,100,100,1
id-00000068,TRUE,109054809,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,2,DistilBERT,TRUE,0,distilbert-base-uncased,9,amazon-Video_Games_5,0,256,0,0.1,0,TRUE,0,2,0,0.01,1,0.3,1,3,1,pair-one2one,2,1,0,2,0.2,StaticTarget,0,character,2,class,0,1,1,0.1,StaticTarget,2,phrase,1,spatial,0.188281208,0.232571797,0.1708618,0.061709997,65,4049.647228,215.829175,87.70693604,92.4450243,86.82137942,98.06866919,86.79835918,97.85699971,100,100,1
id-00000069,TRUE,1702983868,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,2,DistilBERT,TRUE,0,distilbert-base-uncased,6,amazon-Office_Products_5,0,256,2,0.5,0,TRUE,0,2,1,0.02,1,0.3,None,None,1,pair-one2one,2,0,1,2,0.2,StaticTarget,1,word,2,class,1,0,2,0.2,StaticTarget,1,word,2,class,0.077194725,0.137948898,0.099687824,0.038261074,86,11340.8441,438.4063826,95.51971221,91.32547776,84.97018817,97.68076734,85.08433759,97.35977304,100,100,1
id-00000070,TRUE,1818648120,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,2,DistilBERT,TRUE,0,distilbert-base-uncased,6,amazon-Office_Products_5,0,256,2,0.5,0,TRUE,0,2,2,0.05,0,0.1,None,None,1,pair-one2one,2,0,1,2,0.2,StaticTarget,0,character,0,None,1,0,0,0.05,StaticTarget,2,phrase,0,None,0.059438551,0.115474352,0.083064741,0.032409611,81,6893.48255,318.4712834,92.74457997,92.11347461,85.73574655,98.49120267,85.66710308,98.52822687,100,100,1
id-00000071,FALSE,217103239,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,0,BERT,TRUE,0,bert-base-uncased,3,amazon-Industrial_and_Scientific_5,0,256,0,0.1,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.073359243,0.089585746,0.089585746,None,32,233.2493334,30.94308019,83.78716653,82.54987518,82.54987518,None,81.48652144,None,100,None,1
id-00000072,FALSE,972281502,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,0,BERT,TRUE,0,bert-base-uncased,10,imdb,0,256,1,0.25,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.27821754,0.30945127,0.30945127,None,33,147.9195387,59.4728334,88.35006051,86.76932418,86.76932418,None,87.1,None,100,None,1
id-00000073,FALSE,1490810838,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,TRUE,0,bert-base-uncased,9,amazon-Video_Games_5,0,256,0,0.1,0,TRUE,0,2,0,0.01,1,0.3,0,1,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.153753078,0.136112644,0.136112644,None,34,1931.245432,218.9489188,81.17455414,84.63124227,84.63124227,None,84.1527537,None,100,None,1
id-00000074,FALSE,1658840590,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,TRUE,0,bert-base-uncased,8,amazon-Software_5,0,256,0,0.1,0,TRUE,0,2,2,0.05,0,0.1,1,3,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.183743466,0.202453524,0.202453524,None,39,225.8602531,30.45696115,86.54742705,86.76274698,86.76274698,None,87.94177254,None,100,None,1
id-00000075,FALSE,1435512546,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,0,BERT,TRUE,0,bert-base-uncased,10,imdb,0,256,0,0.1,0,TRUE,0,2,2,0.05,0,0.1,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.343963897,0.315614494,0.315614494,None,53,204.3194792,39.28809094,85.265531,86.23793916,86.23793916,None,86.448,None,100,None,1
id-00000076,FALSE,455192097,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,0,BERT,TRUE,0,bert-base-uncased,10,imdb,0,256,1,0.25,0,TRUE,0,2,1,0.02,0,0.1,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.307587665,0.311681967,0.311681967,None,42,257.2138128,55.42322874,86.91808974,86.52141745,86.52141745,None,86.66,None,100,None,1
id-00000077,FALSE,1956448727,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,1,GPT-2,FALSE,0,gpt2,2,amazon-Grocery_and_Gourmet_Food_5,0,256,2,0.5,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.100861074,0.100959801,0.100959801,None,64,7615.268086,537.0644007,84.57240191,83.94039219,83.94039219,None,84.40323095,None,100,None,1
id-00000078,FALSE,764347904,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,1,GPT-2,FALSE,0,gpt2,6,amazon-Office_Products_5,0,256,1,0.25,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.091302399,0.092647874,0.092647874,None,48,3888.935682,349.3681724,83.5302135,83.201978,83.201978,None,86.56089144,None,100,None,1
id-00000079,FALSE,1019684746,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,1,GPT-2,FALSE,0,gpt2,0,amazon-Arts_Crafts_and_Sewing_5,0,256,2,0.5,0,TRUE,0,2,0,0.01,0,0.1,2,7,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.089250691,0.074822723,0.074822723,None,58,3756.11207,223.6895359,79.99454565,83.25496521,83.25496521,None,84.9608922,None,100,None,1
id-00000080,FALSE,904914,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,1,GPT-2,FALSE,0,gpt2,2,amazon-Grocery_and_Gourmet_Food_5,0,256,1,0.25,0,TRUE,0,2,1,0.02,0,0.1,2,7,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.11313483,0.097696359,0.097696359,None,84,16913.86247,666.0634623,81.98887431,85.47326901,85.47326901,None,85.08346513,None,100,None,1
id-00000081,FALSE,705801655,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,1,GPT-2,FALSE,0,gpt2,6,amazon-Office_Products_5,0,256,1,0.25,0,TRUE,0,2,2,0.05,1,0.3,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.06491752,0.092720336,0.092720336,None,88,14605.76143,357.8023107,88.03457376,84.55522096,84.55522096,None,84.85591666,None,100,None,1
id-00000082,FALSE,705025404,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,1,GPT-2,FALSE,0,gpt2,9,amazon-Video_Games_5,0,256,1,0.25,0,TRUE,0,2,2,0.05,1,0.3,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.109712775,0.14300846,0.14300846,None,52,5260.466145,211.760294,87.52925983,84.88267106,84.88267106,None,85.04855,None,100,None,1
id-00000083,FALSE,1902875282,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,2,DistilBERT,TRUE,0,distilbert-base-uncased,10,imdb,0,256,1,0.25,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.24789324,0.269874556,0.269874556,None,64,291.4671247,61.51060224,89.53260365,88.88617883,88.88617883,None,87.348,None,100,None,1
id-00000084,FALSE,1168071660,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,2,DistilBERT,TRUE,0,distilbert-base-uncased,9,amazon-Video_Games_5,0,256,2,0.5,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.143432734,0.320694849,0.15966254,None,66,3371.432036,196.762188,89.53779313,87.14877671,84.57651859,None,84.66585614,None,100,None,1
id-00000085,FALSE,1121646346,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,2,DistilBERT,TRUE,0,distilbert-base-uncased,8,amazon-Software_5,0,256,1,0.25,0,TRUE,0,2,0,0.01,0,0.1,0,1,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.213763972,0.206812782,0.206812782,None,42,88.93602395,4.027695417,82.45532449,84.89089511,84.89089511,None,84.38960825,None,100,None,1
id-00000086,FALSE,866466374,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,2,DistilBERT,TRUE,0,distilbert-base-uncased,3,amazon-Industrial_and_Scientific_5,0,256,2,0.5,0,TRUE,0,2,2,0.05,0,0.1,1,3,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.082365497,0.091621182,0.091621182,None,83,1278.508209,46.94933629,82.04724019,81.15330944,81.15330944,None,81.60097627,None,100,None,1
id-00000087,FALSE,182176367,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,2,DistilBERT,TRUE,0,distilbert-base-uncased,5,amazon-Musical_Instruments_5,0,256,1,0.25,0,TRUE,0,2,2,0.05,1,0.3,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.068818315,0.141466031,0.125097619,None,64,3250.953048,86.20107079,95.94938167,91.32393004,83.33191989,None,83.07883977,None,100,None,1
id-00000088,FALSE,19445870,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,2,DistilBERT,TRUE,0,distilbert-base-uncased,0,amazon-Arts_Crafts_and_Sewing_5,0,256,2,0.5,0,TRUE,0,2,2,0.05,0,0.1,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.056103451,0.068219471,0.068219471,None,71,8036.879685,661.2774529,88.43859163,86.25375939,86.25375939,None,86.82965567,None,100,None,1
id-00000089,FALSE,1609417078,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,0,BERT,TRUE,0,bert-base-uncased,8,amazon-Software_5,0,256,1,0.25,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.185669488,0.207215813,0.207215813,None,31,373.9649913,10.47913384,86.69759159,85.05608574,85.05608574,None,87.76569685,None,100,None,1
id-00000090,FALSE,979263180,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,0,BERT,TRUE,0,bert-base-uncased,6,amazon-Office_Products_5,0,256,1,0.25,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.075628818,0.086163224,0.086163224,None,32,2602.454515,357.5391006,86.70923038,85.84040349,85.84040349,None,85.75633868,None,100,None,1
id-00000091,FALSE,792980679,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,TRUE,0,bert-base-uncased,9,amazon-Video_Games_5,0,256,2,0.5,0,TRUE,0,2,2,0.05,1,0.3,2,7,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.18393965,0.139162801,0.139162801,None,48,3998.767375,216.8006279,76.19425093,85.16730459,85.16730459,None,85.01726877,None,100,None,1
id-00000092,FALSE,65334975,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,TRUE,0,bert-base-uncased,10,imdb,0,256,0,0.1,0,TRUE,0,2,2,0.05,0,0.1,0,1,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.327199042,0.292115878,0.292115878,None,30,166.4685929,72.08351541,83.69973369,87.5289529,87.5289529,None,87.288,None,100,None,1
id-00000093,FALSE,268235670,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,0,BERT,TRUE,0,bert-base-uncased,9,amazon-Video_Games_5,0,256,0,0.1,0,TRUE,0,2,1,0.02,1,0.3,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.158019514,0.14853623,0.14853623,None,44,4521.253764,219.7179585,81.31660225,82.33467871,82.33467871,None,82.47449078,None,100,None,1
id-00000094,FALSE,1998898346,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,0,BERT,TRUE,0,bert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,0,0.1,0,TRUE,0,2,2,0.05,0,0.1,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.081218069,0.093895391,0.093895391,None,38,6194.797083,646.3533421,88.248924,87.70354937,87.70354937,None,87.24487442,None,100,None,1
id-00000095,FALSE,1774161680,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,1,GPT-2,FALSE,0,gpt2,10,imdb,0,256,2,0.5,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.261021679,0.294756882,0.294756882,None,75,315.6864522,58.31151557,89.15309606,88.59568365,88.59568365,None,88.564,None,100,None,1
id-00000096,FALSE,1280653799,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,1,GPT-2,FALSE,0,gpt2,9,amazon-Video_Games_5,0,256,0,0.1,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.144923239,0.146114895,0.146114895,None,31,1222.762673,184.9240675,83.56379398,84.40377625,84.40377625,None,84.82480932,None,100,None,1
id-00000097,FALSE,288866295,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,1,GPT-2,FALSE,0,gpt2,8,amazon-Software_5,0,256,2,0.5,0,TRUE,0,2,1,0.02,1,0.3,2,7,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.288173853,0.204064984,0.204064984,None,99,380.9633181,7.516644955,73.76909832,84.31171099,84.31171099,None,85.15174654,None,100,None,1
id-00000098,FALSE,864636066,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,1,GPT-2,FALSE,0,gpt2,10,imdb,0,256,2,0.5,0,TRUE,0,2,2,0.05,1,0.3,0,1,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.407651136,0.27466435,0.27466435,None,86,446.7522266,52.77844858,76.3992805,88.58329128,88.58329128,None,88.332,None,100,None,1
id-00000099,FALSE,735501504,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,1,GPT-2,FALSE,0,gpt2,10,imdb,0,256,2,0.5,0,TRUE,0,2,1,0.02,1,0.3,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.36533128,0.312137651,0.312137651,None,34,140.9093344,38.82165122,83.99312149,86.34494459,86.34494459,None,86.62,None,100,None,1
id-00000100,FALSE,1544880022,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,1,GPT-2,FALSE,0,gpt2,6,amazon-Office_Products_5,0,256,0,0.1,0,TRUE,0,2,2,0.05,0,0.1,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.081940599,0.08942004,0.08942004,None,56,7233.317128,347.1409965,85.23301763,84.46360831,84.46360831,None,85.58717919,None,100,None,1
id-00000101,FALSE,1084076585,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,2,DistilBERT,TRUE,0,distilbert-base-uncased,6,amazon-Office_Products_5,0,256,0,0.1,0,TRUE,0,2,None,None,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.076641846,0.085919157,0.085919157,None,37,3602.43794,425.1272407,86.46450863,86.31057124,86.31057124,None,86.09994125,None,100,None,1
